Year   Age   Cohort      Female        Male       Total
 1967   45      1922   187680.76   183403.10   371083.86
 1967   45      1921   198784.72   194133.95   392918.67
 1967   46      1921   198139.93   192810.40   390950.33
 1967   46      1920   206050.61   201508.21   407558.82
 1967   47      1920   205729.56   200226.27   405955.83
 1967   47      1919   179284.38   174387.46   353671.84
 1967   48      1919   179521.60   173205.94   352727.54
 1967   48      1918   146983.73   140554.82   287538.56
 1967   49      1918   148086.14   138438.75   286524.89
 1967   49      1917   151980.12   144991.62   296971.75
 1967   50      1917   151159.29   143748.88   294908.17
 1967   50      1916   164461.02   156869.09   321330.11
 1967   51      1916   163551.85   155645.36   319197.21
 1967   51      1915   177052.64   167736.82   344789.46
 1967   52      1915   176160.52   166564.81   342725.33
 1967   52      1914   185894.94   174955.46   360850.40
 1967   53      1914   184990.90   173780.32   358771.22
 1967   53      1913   185022.00   173968.43   358990.42
 1967   54      1913   183916.20   172598.69   356514.90
 1967   54      1912   182092.43   171276.23   353368.66
 1967   55      1912   181000.32   170168.79   351169.10
 1967   55      1911   180914.36   169133.49   350047.85
 1967   56      1911   179813.79   167671.09   347484.88
 1967   56      1910   181763.86   168498.44   350262.31
 1967   57      1910   180837.59   166789.20   347626.79
 1967   57      1909   181326.94   167590.25   348917.19
 1967   58      1909   180259.64   165826.51   346086.15
 1967   58      1908   180069.05   165561.08   345630.13
 1967   59      1908   179058.11   163351.85   342409.96
 1967   59      1907   176486.31   160402.41   336888.72
 1967   60      1907   175333.77   158261.43   333595.20
 1967   60      1906   172863.88   154704.47   327568.35
 1967   61      1906   171571.29   152418.00   323989.29
 1967   61      1905   170254.91   149285.35   319540.26
 1967   62      1905   168898.52   146991.97   315890.48
 1967   62      1904   167341.10   144240.85   311581.95
 1967   63      1904   165751.68   141591.88   307343.56
 1967   63      1903   163010.05   138759.83   301769.88
 1967   64      1903   161124.83   135840.63   296965.46
 1967   64      1902   157382.56   132036.71   289419.27
 1967   65      1902   155668.64   128942.50   284611.14
 1967   65      1901   152833.68   124353.45   277187.13
 1967   66      1901   151235.82   120990.55   272226.37
 1967   66      1900   149265.23   115965.76   265230.99
 1967   67      1900   147944.25   112672.89   260617.14
 1967   67      1899   142821.95   104960.30   247782.25
 1967   68      1899   141043.67   101698.80   242742.46
 1967   68      1898   135749.35    94496.40   230245.76
 1967   69      1898   133407.50    91385.71   224793.20
 1967   69      1897   130200.89    87126.38   217327.27
 1967   70      1897   127785.78    84131.14   211916.92
 1967   70      1896   125208.06    81037.22   206245.28
 1967   71      1896   122480.43    77794.82   200275.25
 1967   71      1895   119314.45    75087.87   194402.32
 1967   72      1895   116501.37    72014.69   188516.06
 1967   72      1894   113073.78    69792.08   182865.85
 1967   73      1894   110022.65    66617.05   176639.70
 1967   73      1893   106720.36    64798.01   171518.37
 1967   74      1893   103252.85    61417.37   164670.21
 1967   74      1892   100555.62    59926.29   160481.91
 1967   75      1892    97115.38    56480.30   153595.68
 1967   75      1891    94141.83    54201.18   148343.01
 1967   76      1891    90328.43    51017.54   141345.96
 1967   76      1890    87614.97    48944.20   136559.16
 1967   77      1890    84790.32    46017.51   130807.83
 1967   77      1889    82405.49    44129.07   126534.56
 1967   78      1889    79078.62    41241.66   120320.28
 1967   78      1888    76644.76    39688.16   116332.92
 1967   79      1888    73215.14    36779.84   109994.98
 1967   79      1887    69342.03    34126.26   103468.29
 1967   80      1887    65266.31    32163.98    97430.29
 1967   80      1886    62893.87    30681.70    93575.58
 1967   81      1886    59356.71    28170.72    87527.44
 1967   81      1885    56365.89    26708.72    83074.61
 1967   82      1885    52870.41    24379.03    77249.44
 1967   82      1884    50356.20    23195.49    73551.69
 1967   83      1884    46883.27    20991.96    67875.24
 1967   83      1883    43570.02    19415.75    62985.77
 1967   84      1883    40247.10    17389.66    57636.76
 1967   84      1882    37786.31    16325.55    54111.86
 1967   85      1882    34613.04    14477.13    49090.16
 1967   85      1881    32243.14    13493.08    45736.22
 1967   86      1881    29295.19    11853.87    41149.07
 1967   86      1880    26983.10    10969.06    37952.16
 1967   87      1880    24258.01     9525.14    33783.15
 1967   87      1879    21639.16     8575.39    30214.55
 1967   88      1879    19303.25     7361.10    26664.35
 1967   88      1878    17185.93     6565.73    23751.66
 1967   89      1878    15160.69     5559.87    20720.56
 1967   89      1877    13665.05     4981.39    18646.44
 1967   90      1877    11876.12     4162.59    16038.71
 1967   90      1876    10681.89     3710.22    14392.11
 1967   91      1876     9206.81     3080.11    12286.92
 1967   91      1875     7889.50     2626.10    10515.60
 1967   92      1875     6713.62     2148.14     8861.76
 1967   92      1874     5835.18     1844.33     7679.51
 1967   93      1874     4886.22     1475.37     6361.58
 1967   93      1873     4061.70     1235.46     5297.15
 1967   94      1873     3343.39      971.79     4315.17
 1967   94      1872     2832.09      803.63     3635.72
 1967   95      1872     2292.42      620.25     2912.67
 1967   95      1871     1903.21      496.18     2399.38
 1967   96      1871     1524.99      382.27     1907.26
 1967   96      1870     1229.38      303.10     1532.48
 1967   97      1870      965.66      226.99     1192.66
 1967   97      1869      754.34      171.05      925.40
 1967   98      1869      581.95      124.59      706.54
 1967   98      1868      481.21       98.65      579.86
 1967   99      1868      364.60       71.32      435.92
 1967   99      1867      284.85       53.70      338.55
 1967   100     1867      212.65       36.12      248.76
 1967   100     1866      166.26       27.18      193.44
 1967   101     1866      126.21       17.65      143.85
 1967   101     1865      103.90       13.05      116.95
 1967   102     1865       77.97        8.30       86.27
 1967   102     1864       57.83        7.41       65.24
 1967   103     1864       42.34        4.87       47.20
 1967   103     1863       31.14        3.45       34.59
 1967   104     1863       21.96        2.48       24.44
 1967   104     1862       16.01        0.52       16.53
 1967   105     1862       10.31        0.23       10.54
 1967   105     1861        5.67        0.28        5.94
 1967   106     1861        3.65        0.28        3.93
 1967   106     1860        1.65        0.23        1.87
 1967   107     1860        1.50        0.23        1.72
 1967   107     1859        0.97        0.00        0.97
 1967   108     1859        0.97        0.00        0.97
 1967   108     1858        0.50        0.00        0.50
 1967   109     1858        0.31        0.00        0.31
 1967   109     1857        0.16        0.28        0.43
 1967   110      0       0.00        0.73        0.73
 1968    0      1968   232488.01   241835.32   474323.32
 1968    0      1967   224197.51   233759.08   457956.60
 1968    1      1967   235944.25   244996.48   480940.73
 1968    1      1966   230113.53   240079.69   470193.22
 1968    2      1966   237500.31   246921.64   484421.95
 1968    2      1965   231921.07   241938.53   473859.60
 1968    3      1965   240473.57   250166.00   490639.57
 1968    3      1964   233263.74   243953.69   477217.43
 1968    4      1964   241435.89   251783.85   493219.74
 1968    4      1963   229414.90   239680.58   469095.48
 1968    5      1963   238845.61   248798.22   487643.83
 1968    5      1962   225141.88   234894.54   460036.42
 1968    6      1962   233535.16   243033.95   476569.11
 1968    6      1961   220237.92   230654.68   450892.60
 1968    7      1961   225487.59   236043.74   461531.33
 1968    7      1960   211990.07   223556.62   435546.69
 1968    8      1960   215808.68   227702.33   443511.01
 1968    8      1959   201972.89   213537.91   415510.80
 1968    9      1959   212514.18   224951.86   437466.03
 1968    9      1958   200416.16   212058.93   412475.08
 1968   10      1958   205762.95   218465.30   424228.24
 1968   10      1957   194602.11   206566.95   401169.07
 1968   11      1957   199985.17   213095.38   413080.55
 1968   11      1956   186824.99   199604.00   386429.00
 1968   12      1956   193745.80   207954.67   401700.47
 1968   12      1955   182604.82   194854.24   377459.06
 1968   13      1955   187857.42   201203.44   389060.86
 1968   13      1954   180266.82   191604.75   371871.57
 1968   14      1954   189572.54   202289.95   391862.49
 1968   14      1953   181599.31   192804.98   374404.29
 1968   15      1953   191237.47   203842.99   395080.46
 1968   15      1952   182056.79   191737.82   373794.61
 1968   16      1952   189263.43   199342.37   388605.81
 1968   16      1951   180716.61   189712.98   370429.59
 1968   17      1951   192165.69   201204.70   393370.39
 1968   17      1950   187098.42   195325.59   382424.01
 1968   18      1950   198994.76   204491.21   403485.97
 1968   18      1949   194781.31   200362.99   395144.30
 1968   19      1949   207045.37   210122.33   417167.70
 1968   19      1948   206052.89   209422.32   415475.22
 1968   20      1948   219259.19   220910.96   440170.15
 1968   20      1947   217115.11   219130.89   436246.00
 1968   21      1947   241354.98   243854.32   485209.30
 1968   21      1946   224063.10   227290.68   451353.78
 1968   22      1946   206453.28   209488.61   415941.89
 1968   22      1945   187105.38   189549.09   376654.47
 1968   23      1945   192609.60   195235.53   387845.13
 1968   23      1944   188712.03   190788.19   379500.22
 1968   24      1944   191501.88   193824.02   385325.89
 1968   24      1943   184731.98   186825.23   371557.21
 1968   25      1943   190415.23   193075.74   383490.97
 1968   25      1942   176901.75   178907.81   355809.57
 1968   26      1942   175165.76   177899.84   353065.60
 1968   26      1941   164210.57   166412.62   330623.19
 1968   27      1941   162244.42   165171.92   327416.34
 1968   27      1940   157874.76   161465.59   319340.35
 1968   28      1940   165787.54   169907.03   335694.57
 1968   28      1939   163824.51   167771.23   331595.73
 1968   29      1939   169043.17   173553.78   342596.95
 1968   29      1938   164372.38   168514.69   332887.07
 1968   30      1938   167916.29   173673.73   341590.02
 1968   30      1937   164744.44   170466.68   335211.12
 1968   31      1937   163755.03   169643.70   333398.72
 1968   31      1936   162962.31   168429.12   331391.43
 1968   32      1936   162094.50   167525.07   329619.57
 1968   32      1935   160376.21   165839.26   326215.48
